09.086.45	4	С колесницей-светилом он очищается для богатства, (этот) уютный (бог).
09.086.46	1	Он вылит, опора неба, поднесенный пьянящий напиток;
09.086.46	2	Трехчастный, он течет вокруг миров.
09.086.46	3	Молитвы лижут удивительный стебель,
09.086.46	4	Когда гимнотворцы с песней отправились навстречу (его) праздничному наряду.
09.086.47	1	Проходят твои потоки сквозь отверстия (сита) из овечьей шерсти
09.086.47	2	У (тебя,) очищающегося, движутся непрерывные быстрые ручейки.
09.086.47	3	Когда в двух чанах, о сок, ты умащен коровьим молоком,
09.086.47	4	О сома, ты садишься, выжатый, в кувшинах.
09.086.48	1	Очищайся, о сома, находящий нам силу духа, достойный гимна!
09.086.48	2	Беги кругами по ситу из овечьей шерсти, как мед, приятный!
09.086.48	3	Убей всех ракшасов, о сок, атринов!
09.086.48	4	Мы хотим провозгласить жертвенную раздачу, (чтобы иметь) прекрасных мужей!
09.087.01	1	Бегай же кругами по сосуду, усаживайся!
09.087.01	2	Теки к награде, очищаемый мужами!
09.087.01	3	Тебя начищают, как коня, приносящего награду,
09.087.01	4	На поводьях ведут к жертвенной соломе.
09.087.02	1	Хорошо вооруженный, очищается бог, сок (сомы),
09.087.02	2	Убивая злоречивых, охраняя общину,
09.087.02	3	Отец богов, родитель, прекрасно действующий,
09.087.02	4	Столп неба, опора земли.
09.087.03	1	Риши, вдохновенный (поэт), идущий впереди людей,
09.087.03	2	Умелый мастер, Ушанас по поэтической силе,
09.087.03	3	Он обнаружил также (то,) что спрятано у этих (коров) –
09.087.03	4	Скрытое, тайное имя коров.
09.087.04	1	Вот этот сома, богатый медом, о Индра,
09.087.04	2	Потек для тебя кругами по цедилке, бык – для быка.
09.087.04	3	Добывающий тысячи, добывающий сотни, много дающий,
09.087.04	4	Завоеватель награды в который раз вступил на жертвенную солому.
09.087.05	1	Эти соки сомы (выпущены) на тысячу коров,
09.087.05	2	На славные дела ради великой бессмертной награды,
09.087.05	3	Они потекли, очищаясь на цедилке,
09.087.05	4	Словно жаждущие славы скакуны, которых гонят в бой.
09.087.06	1	А ведь этот многопризываемый среди народов,
09.087.06	2	Струясь, окружил все наслаждения, пока (его) очищают.
09.087.06	3	Принеси же (нам) жертвенные услады, о принесенный орлом!
09.087.06	4	Выталкивая (нам) богатство, струись к награде!
09.087.07	1	Этот выжатый сома побежал кругами
09.087.07	2	По цедилке, скакун, подобный выпущенному порыву,
09.087.07	3	Оттачивая острые рога, словно буйвол,
09.087.07	4	Желая коров (и бросаясь) на коров, (этот) храбрый воин.
09.087.08	1	Эта явилась изнутри отдаленнейшей скалы.
09.087.08	2	Она обнаружила коров, бывших где-то в пещере.
09.087.08	3	Гремя, словно молния с тучами неба,
09.087.08	4	Струя сомы очищается для тебя, о Индра.
09.087.09	1	А также ты догоняешь массу коров,
09.087.09	2	О сома, с Индрой на одной колеснице, когда тебя очищают.
09.087.09	3	Пожелай наградить (нас) многими мощными усладами,
09.087.09	4	О быстродающий обладатель силы! Твои эти восхваления!
09.088.01	1	Этот сома, о Индра, выжимается для тебя.
09.088.01	2	Для тебя он очищается. Ты пей его.
09.088.01	3	(Тот) сок, который ты же принял для себя, ты выбрал,
09.088.01	4	Сому для подобающего опьянения!
09.088.02	1	Это он был запряжен как колесница, покоряющая многих,
09.088.02	2	Великий, для захвата многих благ.
09.088.02	3	А после все существа, происходящие от Нахуша,
09.088.02	4	Зашумели, чтобы он захватил солнце, (стоя) прямо в деревянном сосуде.
09.088.03	1	Кто, как Ваю, снабженный упряжками, словно Насатьи,
09.088.03	2	Спешащие при выезде, самый благосклонный к призыву,
09.088.03	3	Обладатель всего лучшего, как сам Дравинодас, –
09.088.03	4	Ты, о сома, возбуждаешь поэтическую мысль, словно Пушан.
09.088.04	1	Кто, как Индра, свершитель великих дел, –
09.088.04	2	Ты, о сома, убийца врагов, проломитель крепостей.
09.088.04	3	Ведь словно (конь) Педу, ты убийца носящих имя змеи,
09.088.04	4	Всякого дасью, о сома.
09.088.05	1	Он охотно принимает (разные) формы в реках,
09.088.05	2	Когда его, как Агни, выливают в деревянный сосуд.
09.088.05	3	Топот великого (сомы) – словно (шагает) воинственный народ;
09.088.05	4	Сома-Павамана поднимает волну.
09.088.06	1	Эти соки сомы пере(секают) сито из овечьей шерсти,
09.088.06	2	Словно небесные сосуды, изливающие дождь из тучи.
09.088.06	3	Охотно, словно реки – низинами в море,
09.088.06	4	Стекли в кувшины выжатые соки.
09.088.07	1	Очищайся, словно неистовая толпа Марутова,
09.088.07	2	Как беспорочное небесное племя.
09.088.07	3	Быстрый, как воды, будь расположен к нам,
09.088.07	4	С тысячей обликов, подобный жертве, дающей победу над вражеским войском.
09.088.08	1	У тебя ведь заветы царя Варуны,
09.088.08	2	Высока, глубока твоя суть, о сома.
09.088.08	3	Ты чистый, как милый Митра;
09.088.08	4	Ты, как Арьяман, кому надо умело служить.
09.089.01	1	Вперед помчался этот возница по дорогам.
09.089.01	2	Павамана потек, словно дождь с неба.
09.089.01	3	Сома в тысячу потоков уселся у нас:
09.089.01	4	В лоне матери и в деревянном сосуде.
09.089.02	1	Царь рек оделся в (свое) одеяние,
09.089.02	2	Он взошел на ладью закона, идущую самым прямым путем.
09.089.02	3	Капля сомы выросла в водах, быстро принесенная орлом.
09.089.02	4	Доит ее отец, доит этого ребенка (своего) отца.
09.089.03	1	Неутомимого льва ласкают (потоки) меда,
09.089.03	2	Золотистого, алого господина этого неба.
09.089.03	3	Первый герой в битвах, он спрашивает о коровах.
09.089.03	4	Бык охраняет (их) своим взглядом.
09.089.04	1	Страшного неутомимого коня с медом на спине
09.089.04	2	Они запрягают в колесницу с широкими колесами, (его) огромного.
09.089.04	3	Родные сестры начищают его,
09.089.04	4	Кровные родственницы подкрепляют завоевателя награды.
09.089.05	1	За ним следуют четыре (коровы?), доящиеся жиром,
09.089.05	2	Усевшиеся на общую (с ним) основу внутри (чана),
09.089.05	3	Они текут к нему, очищаясь с поклонением.
09.089.05	4	Они обильные, окружают его со всех сторон.
09.089.06	1	Столп неба, опора земли,
09.089.06	2	И все народы в его руке.
09.089.06	3	Пусть будет его источник полон упряжек (с дарами) для воспевателя!
09.089.06	4	Стебель меда очищается для силы Индры.
09.089.07	1	Настигающий, (но) не настигнутый, очищайся, о сома,
09.089.07	2	Для приглашения богов, для Индры как убийца Вритры!
09.089.07	3	Достань (нам) великого яркосверкающего богатства!
09.089.07	4	Да будем мы хозяевами богатства из прекрасных мужей!
09.090.01	1	Посланный вперед родитель двух миров
09.090.01	2	Отправился, словно колесница, стремясь захватить награду.
09.090.01	3	К Индре идет он, оттачивая оружие.
09.090.01	4	Держа все блага (у себя) в руках.
09.090.02	1	Трехспинного быка, дающего силу жизни,
09.090.02	2	Громко приветствуют звуки хвалебных песен.
09.090.02	3	Одеваясь в дерево, как Варуна в реки,
09.090.02	4	Даритель сокровищ раздает желанные блага.
09.090.03	1	С отрядом героев, со всеми мужами, покоряющий
09.090.03	2	Победитель, захватчик богатств, очищайся,
09.090.03	3	(Бог) с острым оружием, с луком, быстрым в боях,
09.090.03	4	Не покоренный, (но) покоряющий врагов в битвах!
09.090.04	1	С широким пастбищем, создающий безопасность,
09.090.04	2	Очищайся (на благо) двум обращенным друг к другу Изобилиям!
09.090.04	3	Стремясь захватить воды, утренние зори, небо, коров,
09.090.04	4	Прореви нам (все) вместе великие награды!
09.090.05	1	Опьяняй, о сома, Варуну, опьяняй Митру,
09.090.05	2	Опьяняй Индру, о сок Павамана, (и) Вишну!
09.090.05	3	Опьяняй толпу Марутову, опьяняй богов,
09.090.05	4	Опьяняй великого Индру, о сок, для опьянения!
09.090.06	1	Та очищайся же, словно царь, обладающий силой духа (и) неистовством,
09.090.06	2	Мощно поражая все злодеяния!
09.090.06	3	О сок, дай силу жизни хорошо сказанной речи!
09.090.06	4	Защищайте вы нас всегда (своими) милостями!
09.091.01	1	Он выпущен, скачущий, как на состязании колесниц,
09.091.01	2	Первый хранитель мудрости, сочиняющий с (большим) искусством,
09.091.01	3	Десять сестер на спине (сита) из овечьей шерсти
09.091.01	4	Погоняют упряжного коня к (его) сиденьям.
09.091.02	1	Для приглашения божественного рода выжат
09.091.02	2	Кавьями (и) потомками Нахуша сок сомы,
09.091.02	3	Который мощно начищается мужами, бессмертный смертными,
09.091.02	4	С помощью (цедилок) из овечьей шерсти, струй молока, вод.
09.091.03	1	Бык, громко ревя быку, стебель (сомы) – этому (Индре),
09.091.03	2	Павамана приводит в движение белое молоко коровы.
09.091.03	3	Тысячей дорог, лишенных пыли, расходится (в разные стороны)
09.091.03	4	Сопровождаемый гимнами знаток речи, (как) солнце (по воздуху) сквозь сито.
09.091.04	1	Раскали сиденья ракшасов, даже (если они) тверды!
09.091.04	2	Очищаясь, о сок, открой награды!
09.091.04	3	Сверху раскрои брошенным смертельным оружием
09.091.04	4	(Демонов,) что вблизи (и что пришли) издалека, их предводителя!
09.091.05	1	Как прежде, приготовь пути для новой
09.091.05	2	Прекрасно сказанной (речи), о обладатель всего желанного!
09.091.05	3	Те великие непереносимые для завистника (успехи) –
09.091.05	4	Мы хотели бы их у тебя достигнуть, о многодействующий, у кого много скота!
09.091.06	1	Так очищаясь, дай нам воды, солнце,
09.091.06	2	Коров, много детей и внуков!
09.091.06	3	Подари нам на счастье широкое поле, светила, о сома,
09.091.06	4	Чтобы мы долго видели солнце!
09.092.01	1	Выжатый, буланый (конь) – стебель (сомы)
09.092.01	2	Понесся кругами по цедилке, словно колесница, посланная за добычей.
09.092.01	3	Когда его очищают, он достиг ритма, свойственного Индре.
09.092.01	4	Он понравился богам (своими) жертвенными усладами.
09.092.02	1	Он потек, (бог) со взглядом героя, в цедилке
09.092.02	2	Принимая (свое) имя, на своем лоне.
09.092.02	3	Он садится в чаны, как хотар на (свое) сиденье.
09.092.02	4	Подошли к нему семеро вдохновенных риши.
09.092.03	1	Очень мудрый, знающий выход, принадлежащий всем богам,
09.092.03	2	Сома, очищаясь, продвигается на свое собственное сиденье.
09.092.03	3	Он наслаждается всеми поэтическими произведениями.
09.092.03	4	Он приводит в порядок пять народов, (этот) умный (бог).
09.092.04	1	В твоем тайном (месте), о Сома-Павамана,
09.092.04	2	(Находятся) все эти боги, (числом) трижды одиннадцать.
09.092.04	3	По обычаям, тебя начищают десять (пальцев жреца)
09.092.04	4	На спине (цедилки) из овечьей шерсти, семь юных рек.
09.092.05	1	Да будет истинным у Паваманы то,
09.092.05	2	К чему присоединяются все певцы:
09.092.05	3	Что он создал свет дня и пространство!
09.092.05	4	Он помог Ману, он оказал сопротивление дасью.
09.092.06	1	Словно хотар, (обходящий) вокруг мест с жертвенными животными,
09.092.06	2	Словно истинный царь, отправляющийся в собрания,
09.092.06	3	Сома, очищаясь, отправляется в кувшины,
09.092.06	4	Усаживаясь в деревянных (сосудах), словно дикий зверь-буйвол в лесах.
09.093.01	1	Десять выросших вместе сестер начищают (сому),
09.093.01	2	(А также) молитвы, помогающие мудрому стекать.
09.093.01	3	Буланый обогнал детей солнца.
09.093.01	4	Он достиг кадки, как скакун, завоевывающий награду.
09.093.02	1	Словно сосунок, громко мычащий вместе со (своими) матерями,
09.093.02	2	Бык, богатый желанными дарами, помчался месте с водами.
09.093.02	3	Как молодой мужчина, идущий на свидание с юной женщиной,
09.093.02	4	Он сходится с коровами в кувшине.
09.093.03	1	А также набухло вымя коровы:
09.093.03	2	Очень мудрый сок сомы сопровождается потоками.
09.093.03	3	Коровы украшают молоком (его) голову
09.093.03	4	В чанах, словно (свежее)вымытыми хорошими (покрывалами).
09.093.04	1	Пробуравь нам вместе с богами, о Павамана,
09.093.04	2	Громко ревя, о сок сомы, богатство, состоящее из коней!
09.093.04	3	Пусть Пурамдхи охотно приедет на колеснице
09.093.04	4	В наши края, чтобы дать (нам) благ!
09.093.05	1	Отмерь же нам богатство из мужей,
09.093.05	2	Чья дружба желанна, повсюду сверкающего, когда тебя очищают!
09.093.05	3	Да продлится срок жизни у почитателя, о сок сомы!
09.093.05	4	Да придет (к нам) быстро ранним утром (бог,) богатый даром видения!
09.094.01	1	Когда ради него состязаются молитвы,
09.094.01	2	Как украшения ради коня-победителя, как племена ради солнца,
09.094.01	3	Он очищается, выбирая воды, действуя как поэт,
09.094.01	4	(Делая чистым) произведение, словно загон для разведения скота.
09.094.02	1	С самого начала раскрывая форму проявления бессмертия.
09.094.02	2	Перед нашедшим солнце (сомой) простерлись миры,
09.094.02	3	Поэтические мысли, набухая, как коровы на пастбище,
09.094.02	4	Соответствуя вселенскому закону, замычали навстречу соку.
09.094.03	1	Когда поэт обьемлет поэтические силы
09.094.03	2	(И) все миры, словно героическая колесница,
09.094.03	3	Обеспечивая смертному доблесть среди богов,
09.094.03	4	Снова (создавая) богатства для (его) силы действия среди находящихся во многих местах (богов):
09.094.04	1	Рожденный для блеска, он вышел из блеска,
09.094.04	2	Он дает воспевателем блеск и силу жизни.
09.094.04	3	Рядясь в блеск, (соки сомы) вошли в бессмертие.
09.094.04	4	Сражения проходят успешно, когда он бежит размеренным шагом.
09.094.05	1	Струи (нам) жертвенную усладу, питательную силу, коня, корову!
09.094.05	2	Создай широкий свет! Опьяняй богов!
09.094.05	3	Ведь все эти (вещи) легко доступны для тебя.
09.094.05	4	О Павамана-сома, ты оттесняешь врагов.
09.095.01	1	Громко ржет буланый (конь), когда его выпускают,
09.095.01	2	Когда сидит в животе деревянного (сосуда), когда очищается.
09.095.01	3	Направленный мужами, он делает коровье молоко (своим) праздничным нарядом.
09.095.01	4	Затем своими силами он порождает (поэтические) мысли.
09.095.02	1	Буланый (конь,) выпущенный по пути закона,
09.095.02	2	Приводит речь в движение, как весло лодку.
09.095.02	3	Бог делает явными тайные имена
09.095.02	4	Богов, чтобы провозгласили (их) на жертвенной соломе.
09.095.03	1	Словно волны вод, обгоняя друг друга,
09.095.03	2	(Поэтические) мысли устремляются вперед, к соме.
09.095.03	3	Они приближаются и присоединяются (к нему), поклоняясь,
09.095.03	4	И входят, жаждущие, в жаждущего.
09.095.04	1	Его, начищаемого на спине (цедилки), словно буйвола,
09.095.04	2	Стебель сомы они доят, быка, находящегося на горе.
09.095.04	3	Его, громко ревущего, сопровождают молитвы.
09.095.04	4	Трита уносит Варуну в море.
09.095.05	1	Побуждая к речи, как упавактар, (-речь) хотара,
09.095.05	2	Очищаясь, о сок сомы, развяжи поэтическую мысль!
09.095.05	3	Если Индра и (ты) царствуете (нам) на благо,
09.095.05	4	Пусть станем мы повелителями богатства из прекрасных мужей!
09.096.01	1	Движется вперед полководец-герой во главе колесниц
09.096.01	2	В поисках коров. Радуется войско его.
09.096.01	3	Делая призывы Индры удачными для друзей,
09.096.01	4	Сома надевает на себя яркие одежды.
09.096.02	1	Его буланого (коня) вместе начищают буланые
09.096.02	2	Безустали, с поклонениями, погоняющими коней.
09.096.02	3	Как друг он восходит на колесниц Индры.
09.096.02	4	Благодаря ему знающий (человек) идет навстречу милости (богов).
09.096.03	1	Очищайся, о бог, для нашей службы богам,
09.096.03	2	Для великого пира, о сома, как питье для Индры!
09.096.03	3	Создавая воды, а также вызывая дождь у этого неба,
09.096.03	4	Очищаясь, создай нам простор (шире) широкого!
09.096.04	1	Очищайся для ненасилия, для неубийства,
09.096.04	2	Для благополучия, для целостности высокой!
09.096.04	3	Этого хотят все эти друзья,
09.096.04	4	Этого хочу я, о Павамана-Сома.
09.096.05	1	Сома очищается, родитель поэтических мыслей,
09.096.05	2	Родитель неба, родитель земли,
09.096.05	3	Родитель Агни, родитель Сурьи,
09.096.05	4	Родитель Индры, а также родитель Вишну.
09.096.06	1	Брахман богов, пролагатель пути поэтов,
09.096.06	2	Риши среди вдохновенных, буйвол среди диких животных,
09.096.06	3	Орел среди хищных птиц, топор для деревьев,
09.096.06	4	Сома проходит сквозь цедилку, распевая.
09.096.07	1	Словно река, он поднял волну речи,
09.096.07	2	Хвалебные песни, поэтические мысли, Сома-Павамана.
09.096.07	3	Заглядывая внутрь этих ближних общин,
09.096.07	4	Бык влезает на коров, зная (в этом толк).
09.096.08	1	Опьяняющий, настигающий, (но) не настигнутый в боях,
09.096.08	2	С тысячным семенем струись к награде!
09.096.08	3	Для Индры, о сок сомы, очищаясь как хранитель мыслей,
09.096.08	4	Приведи в движение волну (твоего) стебля, сгоняя коров!
09.096.09	1	Приятный, желанный богам сома, приносящий радость,
09.096.09	2	(Мчится) кругами в кувшине для опьянения Индры.
09.096.09	3	В тысячу потоков, с сотней наград, сок сомы,
09.096.09	4	Словно упряжка, захватывающая награду, движется к сражениям.
09.096.10	1	Этот изначальный (сома), находящий блага, едва только родится,
09.096.10	2	Начищенный в водах, выжатый на камне,
09.096.10	3	Защищающий от злоречивости, царь мироздания,
09.096.10	4	Очищаясь, пусть найдет (удачный) выход для священного слова!
09.096.11	1	Ведь это с тобой, о сома, наши древние отцы
09.096.11	2	Совершали обряды, о Павамана, (эти) мудрые.
09.096.11	3	Настигающий, (но) не настигнутый, раствори преграды!
09.096.11	4	Будь к нам щедрым на мужей и коней!
09.096.12	1	Как очищался ты для Ману, давая телесную силу,
09.096.12	2	Убивая недругов, создавая широкий простор, сопровождаемый возлияниями,
09.096.12	3	Так очищайся, наделяя богатством!
09.096.12	4	Держи связь с Индрой! Порождай оружие!
09.096.13	1	Очищайся, о сома, медовый, преданный закону,
09.096.13	2	Рядясь в воды, на спине (цедилки) из овечьей шерсти!
09.096.13	3	Осядь в кадках, полных жира,
09.096.13	4	Как самый опьяняющий, пьянящий напиток Индры!
09.096.14	1	Очищайся в сто потоков (,принося) дождь с неба,
09.096.14	2	Захватывая тысячи, жаждя награды при приглашении богов,
09.096.14	3	Громко ревя в кувшине вместе с реками
09.096.14	4	(И) вместе с коровами, продлевая нам срок жизни!
09.096.15	1	Этот самый сома, очищаемый молитвами,
09.096.15	2	Как скакун-завоеватель награды, обгоняет враждебные силы.
09.096.15	3	Словно выдоенное молоко, живительно (молоко) Адити,
09.096.15	4	Словно широкий выход, как легко управляемый упряжной конь.
09.096.16	1	Хорошо вооруженный, очищаемый выжимателями,
09.096.16	2	Струись к (своему) милому тайному имени,
09.096.16	3	К награде, словно упряжка, из желания славы,
09.096.16	4	К Ваю, к коровам, о бог сома!
09.096.17	1	Они начищают (ново)рожденного желанного сосунка.
09.096.17	2	Маруты со (своей) стаей украшают возницу.
09.096.17	3	Поэт со (своими) песнями, будучи поэтом по (своей) поэтической силе,
09.096.17	4	Сома проходит через цедилку, распевая!
09.096.18	1	Кто с мыслью, как у риши, творец риши, захватчик солнца,
09.096.18	2	Ведущий тысячей путей, пролагатель пути поэтов,
09.096.18	3	Буйвол, стремящийся овладеть третьей формой,
09.096.18	4	Сома сверкает вслед за владыкой, прославляя.
09.096.19	1	Сокол, сидящий в чанах, птица, расправившая (крылья),
09.096.19	2	Капля, находящая коров, несущая оружие,
09.096.19	3	Приобщающаяся к волне вод, к морю,
09.096.19	4	Буйвол провозглашает (свою) четвертую форму.
09.096.20	1	Как красивый молодой мужчина, украшающий (свое) тело,
09.096.20	2	Бросаясь, как скакун, для захвата ставок,
09.096.20	3	Обегающий сосуд, как бык (свои) стада,
09.096.20	4	Громко ревя, он вошел в два чана.
09.096.21	1	Очищайся, о сок, как Павамана, со всей мощью,
09.096.21	2	Громко ревя, теки по ситу!
09.096.21	3	Играя, войди в два чана, очищаясь!
09.096.21	4	Да опьянит Индру твой пьянящий сок!
09.096.22	1	Его могучие потоки потекли вперед.
09.096.22	2	Умащенный (струями) молоко, он вошел в кувшины,
09.096.22	3	Создавая мелодию, мелодичный прозорливец
09.096.22	4	Идет, ревя, как (возлюбленный) к сестре друга.
09.096.23	1	Ты идешь, о Павамана, разбивая врагов,
09.096.23	2	Воспетый сок сомы, как любовник к милой.
09.096.23	3	Усаживаясь в деревянных сосудах, как летающая птица,
09.096.23	4	Сома, очищаясь, (обычно) садится в кувшинах.
09.096.24	1	(Яркие) блики у тебя, Павамана, о сома,
09.096.24	2	Являются, как юная женщина, (как) дойные коровы с прекрасными струями.
09.096.24	3	Буланый приведен в воды, обладатель многих желанных даров.
09.096.24	4	Он громко заржал в кувшине у (людей,) преданных богам.
09.097.01	1	Очищаясь по своему желанию и побуждению,
09.097.01	2	Бог смешал с богами (свой) сок.
09.097.01	3	Выжатый, он движется кругами по цедилке, распевая,
09.097.01	4	Как хотар (вокруг) размеченных мест с жертвенными животными.
09.097.02	1	Надевая счастливые торжественные одежды,
09.097.02	2	Как великий поэт произнося тайные слова,
09.097.02	3	Скачи галопом в двух чанах, очищаясь,
09.097.02	4	Смотрящий далеко, бодрствующий – для приглашения богов!
09.097.03	1	Приятного начищают все вместе на спине у (сита) из овечьей шерсти,
09.097.03	2	Почтенного из почтенных, предводителя среди нас.
09.097.03	3	Шуми, беги, очищаясь!
09.097.03	4	Защищайте вы нас всегда (своими) милостями!
09.097.04	1	Запевайте! Мы хотим восхвалить богов!
09.097.04	2	Поторапливайте сому к великой ставке!
09.097.04	3	Сладкий пусть очищается через сито из овечьей шерсти!
09.097.04	4	Пусть усядется у нас в кувшине (этот) преданный богам!
09.097.05	1	Приближаясь к дружбе богов, сок сомы
09.097.05	2	В тысячу потоков очищается для опьянения.
09.097.05	3	Восхваляемый мужами по древнему обычаю,
09.097.05	4	Он отправился к Индре для великого счастья.
09.097.06	1	Очищаясь, струись золотистым (соком) для богатства восхвалителя!
09.097.06	2	Пусть опьянение тобой придет к Индре для захвата добычи!
09.097.06	3	На одной колеснице с богами отправляйся к (почетному) дару!
09.097.06	4	Защищайте вы нас всегда (своими) милостями.
09.097.07	1	Провозглашая поэтическое искусство, как Ушанас,
09.097.07	2	Бог обьявляет роды богов.
09.097.07	3	С великими заветами, с чистым родством, очищающий,
09.097.07	4	Кабан, распевая, отправляется на (свои) места.
09.097.08	1	(Словно) гуси, двинулись вперед из своих краев домой
09.097.08	2	К Трипале Манью люди Вришагана,
09.097.08	3	Друзья к достойному хвалы Павамане.
09.097.08	4	(Все) вместе они исполняют незабываемую музыку.
09.097.09	1	Он развивает скорость широкошагающего (Вишну).
09.097.09	2	К весело играющему словно примеряются коровы.
09.097.09	3	Остророгий (бык) приобретает полноту.
09.097.09	4	Днем он выглядит буланым, ночью серым.
09.097.10	1	Сок, завоевывающий награду, очищается, (он) со струями стекающего молока,
09.097.10	2	Сома, возбуждающий в Индре силу – для опьянения.
09.097.10	3	Он убивает ракшаса, он оттесняет кругом враждебные силы,
09.097.10	4	Создавая широкое пространство, (этот) царь общины.
09.097.11	1	Затем смешавшись струею с медом,
09.097.11	2	Он очищается сквозь волоски (цедилки), выдоенный камнями,
09.097.11	3	Сок сомы, наслаждающийся дружбой Индры,
09.097.11	4	Бог, опьяняющий для опьянения бога.
09.097.12	1	Очищаясь, он очищает (нам) приятные (дары),
09.097.12	2	Бог, наполняющий богов своим соком,
09.097.12	3	Капля, облачающаяся в нужное время в (свои) свойства.
09.097.12	4	Он скрылся в десяти пальцах на спине (цедилки) из овечьей шерсти.
09.097.13	1	Рыжий бык громко заревел коровам,
09.097.13	2	Он движется, заставляя греметь землю и небо.
09.097.13	3	Голос (его) слышен, как (голос) Индры в сражении.
09.097.13	4	Он течет, заявляя (о себе) этой самой речью.
09.097.14	1	Вкусный, набухший молоком,
09.097.14	2	Ты идешь, двигая медовый стебель.
09.097.14	3	Ты идешь как Павамана, вызывая звучание,
09.097.14	4	Переливаемый, о сома, для Индры.
09.097.15	1	Очищайся так, пьянящий для опьянения,
09.097.15	2	Смертельными ударами отражая (удары) захватчика воды!
09.097.15	3	Приобретая светлую окраску.
09.097.15	4	Теки для нас, стремясь к коровам, о сома, когда тебя перелили.
09.097.16	1	Довольный нами, о сок сомы, (создай нам) хорошие пути, легко проходимые,
09.097.16	2	Очищайся на просторе, создавая широкие пространства!
09.097.16	3	Словно дубиной, всячески круша злодеяния,
09.097.16	4	Беги по поверхности на спине (цедилки) из овечье шерсти!
09.097.17	1	Струи нам небесный дождь, стремительный,
09.097.17	2	Подкрепляющий, благоприятный для хозяйства, быстро дарящий!
09.097.17	3	Беги, словно отделяя гладкие комочки (шерсти от негодных),
09.097.17	4	Этих ближних приверженцев (твоих от других), о капля, (а также благоприятные) ветры!
09.097.18	1	Очищаясь, развяжи, словно узел, то, что было связано,
09.097.18	2	(Различая для нас) прямой выход и кривой, о сома!
09.097.18	3	Пусть ты ржешь, как скакун, когда (тебя,) буланого, выпускают!
09.097.18	4	Беги, как молодой мужчина, о бог, у которого есть жилье!
09.097.19	1	Желанному сонму богов для опьянения, о сок сомы,
09.097.19	2	Беги кругами по поверхности на спине (цедилки) из овечьей шерсти1
09.097.19	3	(Сок) в тысячу потоков, с приятным запахом, безобманный,
09.097.19	4	Теки кругами для захвата награды при покорении мужей!
09.097.20	1	(Те,) что без поводьев, без колесниц, незапряженные,
09.097.20	2	Выпускаются, словно скакуны на ристалище,
09.097.20	3	Бегут эти чистые соки сомы.
09.097.20	4	О боги, приблизьтесь к ним для питья!
09.097.21	1	Вот так, о сок сомы, для приглашения к нам богов
09.097.21	2	Теки в чанах вокруг облака, вокруг стремнины!
09.097.21	3	Пусть сома дает нам желанное мощное
09.097.21	4	Богатство, состоящее из мужей, грозное!
09.097.22	1	Когда речь (, рожденная) из мысли провидца, придает форму (соме),
09.097.22	2	Или при устройстве лучшего (жертвоприношения) в присутствии скота,
09.097.22	3	Пришли к нему тогда по (своему) желанию, громко мыча,
09.097.22	4	Коровы – к любимому супругу, к соку сомы в кувшине.
09.097.23	1	(движется) вперед дарящий влагу, небесный, набухший от влаги.
09.097.23	2	Вселенский закон, он очищается по закону, очень мудрый.
09.097.23	3	Он был поддерживателем (всего) общинного, (этот) царь.
09.097.23	4	Десятью поводьями он был принесен на землю.
09.097.24	1	Очищаемый цедилками (бог) со взглядом героя,
09.097.24	2	Царь богов и смертных
09.097.24	3	С самого начала был господином богатств.
09.097.24	4	Сок сомы сохраняет вселенский закон, прекрасно сохраненный, привлекательный.
09.097.25	1	Как скакун, (мчащийся) к добыче для славы,
09.097.25	2	Теки к приглашению Индры (и) Ваю!
09.097.25	3	Дай нам тысячу высоких жертвенных услад!
09.097.25	4	Очищаясь, будь, о сома, тем, кто находит богатства!
09.097.26	1	Приглашающие богов, разливаемые вокруг,
09.097.26	2	Пусть соки сомы в (своем) беге дадут нам жилище с прекрасными сыновьями,
09.097.26	3	(Они,) создающие жертвой прекрасную мысль, имеющие все желанное,
09.097.26	4	Подобные хотарам, жертвующим на небе, самые веселые!
09.097.27	1	Очищайся так, о бог, для сонма богов,
09.097.27	2	Для великого праздника, (ты) – питье богов!
09.097.27	3	Ведь мы, действительно, великолепно устроились на состязании!
09.097.27	4	Сделай, очищаясь, чтобы крепко стояли два мира!
09.097.28	1	Ты ржешь, словно конь, запряженный быками,
09.097.28	2	Страшный, как лев, быстрее мысли.
09.097.28	3	Путями, направленными к нам, самыми прямыми
09.097.28	4	Принеси нам, очищаясь, благоволение, о сок сомы!
09.097.29	1	выпущено сто потоков, рожденных богами,
09.097.29	2	Тысячу этих (потоков) начищают поэты.
09.097.29	3	О сок сомы, очищаясь, надели нас даром с неба!
09.097.29	4	Ты тот, кто идет впереди великого выигрыша.
09.097.30	1	Бурно потекли потоки (сомы), как (дождь) с неба, (поток) дней.
09.097.30	2	Как царь (не нарушает) договор, мудрый не обманывает друга.
09.097.30	3	Подстраивать к (нашим) желаниях, как сын – (к желаниям) отца.
09.097.30	4	Даруй, очищаясь, ненасилие этому племени!
09.097.31	1	Выпущены вперед твои медовые потоки,
09.097.31	2	Когда, очищенный, ты проходишь сквозь сито из овечьей шерсти.
09.097.31	3	О Павамана, ты очищаешься как местопребывание коров.
09.097.31	4	(Едва) родившись, ты пропитал солнце лучами.
09.097.32	1	Громко ревя по пути вселенского закона,
